# Residuals   
# Time        	p             	Ux            	Uy            
246.1         	2.860547e-06	9.741556e-07	1.866882e-06
246.2         	2.854203e-06	9.719559e-07	1.862911e-06
246.3         	2.847877e-06	9.697598e-07	1.858946e-06
246.4         	2.841564e-06	9.675686e-07	1.854988e-06
246.5         	2.835263e-06	9.653820e-07	1.851036e-06
246.6         	2.828976e-06	9.631986e-07	1.847092e-06
246.7         	2.822701e-06	9.610183e-07	1.843157e-06
246.8         	2.816437e-06	9.588439e-07	1.839228e-06
246.9         	2.810188e-06	9.566747e-07	1.835306e-06
247           	2.803954e-06	9.545087e-07	1.831393e-06
247.1         	2.797733e-06	9.523468e-07	1.827489e-06
247.2         	2.791523e-06	9.501889e-07	1.823599e-06
247.3         	2.785323e-06	9.480352e-07	1.819715e-06
247.4         	2.779136e-06	9.458871e-07	1.815836e-06
247.5         	2.772960e-06	9.437422e-07	1.811963e-06
247.6         	2.766803e-06	9.416014e-07	1.808095e-06
247.7         	2.760661e-06	9.394641e-07	1.804236e-06
247.8         	2.754537e-06	9.373300e-07	1.800382e-06
247.9         	2.748440e-06	9.352010e-07	1.796535e-06
248           	2.742358e-06	9.330765e-07	1.792694e-06
248.1         	2.736286e-06	9.309571e-07	1.788861e-06
248.2         	2.730224e-06	9.288423e-07	1.785035e-06
248.3         	2.724173e-06	9.267308e-07	1.781217e-06
248.4         	2.718138e-06	9.246226e-07	1.777408e-06
248.5         	2.712119e-06	9.225176e-07	1.773609e-06
248.6         	2.706114e-06	9.204161e-07	1.769816e-06
248.7         	2.700125e-06	9.183187e-07	1.766029e-06
248.8         	2.695356e-06	9.168012e-07	1.762338e-06
248.9         	2.665482e-06	9.152004e-07	1.758426e-06
249           	2.682632e-06	9.125992e-07	1.754767e-06
249.1         	2.656115e-06	9.108538e-07	1.750904e-06
249.2         	3.059632e-06	9.144340e-07	1.747592e-06
249.3         	2.730980e-06	9.090682e-07	1.743241e-06
249.4         	2.871400e-06	8.992740e-07	1.738893e-06
249.5         	2.752939e-06	9.089682e-07	1.737144e-06
249.6         	2.759977e-06	9.009756e-07	1.731954e-06
249.7         	2.881948e-06	8.933390e-07	1.727749e-06
249.8         	2.734888e-06	9.034448e-07	1.726026e-06
249.9         	2.742986e-06	8.950476e-07	1.720885e-06
250           	2.844025e-06	8.872546e-07	1.716703e-06
250.1         	2.718291e-06	8.968882e-07	1.715048e-06
250.2         	2.725351e-06	8.887475e-07	1.709915e-06
250.3         	2.833078e-06	8.810802e-07	1.705757e-06
250.4         	2.699729e-06	8.908086e-07	1.704077e-06
250.5         	2.707257e-06	8.826970e-07	1.698968e-06
250.6         	2.814439e-06	8.750596e-07	1.694836e-06
250.7         	2.682408e-06	8.847020e-07	1.693152e-06
250.8         	2.689759e-06	8.766300e-07	1.688069e-06
250.9         	2.796186e-06	8.690269e-07	1.683967e-06
251           	2.664842e-06	8.786036e-07	1.682278e-06
251.1         	2.672122e-06	8.706014e-07	1.677219e-06
251.2         	2.779386e-06	8.630507e-07	1.673147e-06
251.3         	2.647453e-06	8.725839e-07	1.671461e-06
251.4         	2.654645e-06	8.646361e-07	1.666443e-06
251.5         	2.761849e-06	8.571229e-07	1.662425e-06
251.6         	2.630223e-06	8.665973e-07	1.660749e-06
251.7         	2.637297e-06	8.587031e-07	1.655763e-06
251.8         	2.598501e-06	8.573223e-07	1.652223e-06
251.9         	2.587078e-06	8.555671e-07	1.648912e-06
252           	2.581442e-06	8.535456e-07	1.645407e-06
252.1         	2.576235e-06	8.516239e-07	1.641880e-06
252.2         	2.572299e-06	8.497656e-07	1.638366e-06
252.3         	2.567532e-06	8.478910e-07	1.634852e-06
252.4         	2.562145e-06	8.459764e-07	1.631347e-06
252.5         	2.556621e-06	8.440236e-07	1.627857e-06
252.6         	2.209324e-06	8.422779e-07	1.624001e-06
252.7         	2.194108e-06	8.398279e-07	1.621634e-06
252.8         	2.187288e-06	8.386438e-07	1.617913e-06
252.9         	2.179526e-06	8.369465e-07	1.614279e-06
253           	2.175288e-06	8.348760e-07	1.610803e-06
253.1         	2.171119e-06	8.327345e-07	1.607368e-06
253.2         	2.166337e-06	8.306511e-07	1.603940e-06
253.3         	2.161553e-06	8.286606e-07	1.600508e-06
253.4         	2.156885e-06	8.267567e-07	1.597071e-06
253.5         	2.151970e-06	8.249094e-07	1.593630e-06
253.6         	2.146740e-06	8.230754e-07	1.590191e-06
253.7         	2.141487e-06	8.212181e-07	1.586760e-06
253.8         	2.136449e-06	8.193254e-07	1.583341e-06
253.9         	2.131614e-06	8.174098e-07	1.579936e-06
254           	2.126825e-06	8.154881e-07	1.576542e-06
254.1         	2.122137e-06	8.135763e-07	1.573156e-06
254.2         	2.117433e-06	8.116801e-07	1.569774e-06
254.3         	2.112685e-06	8.097990e-07	1.566396e-06
254.4         	2.107893e-06	8.079283e-07	1.563022e-06
254.5         	2.103080e-06	8.060613e-07	1.559651e-06
254.6         	2.098278e-06	8.041939e-07	1.556287e-06
254.7         	2.093505e-06	8.023258e-07	1.552929e-06
254.8         	2.088766e-06	8.004577e-07	1.549576e-06
254.9         	2.084050e-06	7.985925e-07	1.546228e-06
255           	2.079349e-06	7.967323e-07	1.542887e-06
255.1         	2.074653e-06	7.948780e-07	1.539551e-06
255.2         	2.069969e-06	7.930299e-07	1.536221e-06
255.3         	2.065288e-06	7.911854e-07	1.532905e-06
255.4         	2.060619e-06	7.893437e-07	1.529618e-06
255.5         	2.055957e-06	7.875043e-07	1.526336e-06
255.6         	2.051319e-06	7.856668e-07	1.523059e-06
255.7         	2.046700e-06	7.838315e-07	1.519786e-06
255.8         	2.042094e-06	7.819986e-07	1.516518e-06
255.9         	2.037501e-06	7.801696e-07	1.513254e-06
256           	2.032924e-06	7.783466e-07	1.509995e-06
256.1         	2.028409e-06	7.765272e-07	1.506740e-06
256.2         	2.023943e-06	7.747131e-07	1.503489e-06
256.3         	2.019492e-06	7.729017e-07	1.500242e-06
256.4         	2.015059e-06	7.710931e-07	1.497000e-06
256.5         	2.010634e-06	7.692895e-07	1.493762e-06
256.6         	2.006217e-06	7.674887e-07	1.490529e-06
256.7         	2.001812e-06	7.656913e-07	1.487300e-06
256.8         	1.997419e-06	7.638976e-07	1.484076e-06
256.9         	1.993038e-06	7.621083e-07	1.480856e-06
257           	1.988668e-06	7.603221e-07	1.477640e-06
257.1         	1.984305e-06	7.585380e-07	1.474428e-06
257.2         	1.979949e-06	7.567558e-07	1.471223e-06
257.3         	1.975601e-06	7.549756e-07	1.468023e-06
257.4         	1.971300e-06	7.531973e-07	1.464839e-06
257.5         	1.967046e-06	7.514227e-07	1.461665e-06
257.6         	1.962802e-06	7.496517e-07	1.458499e-06
257.7         	1.958571e-06	7.478836e-07	1.455343e-06
257.8         	1.954358e-06	7.461174e-07	1.452197e-06
257.9         	1.950153e-06	7.443539e-07	1.449057e-06
258           	1.945956e-06	7.425921e-07	1.445922e-06
258.1         	1.941767e-06	7.408330e-07	1.442792e-06
258.2         	1.937585e-06	7.390766e-07	1.439666e-06
258.3         	1.933411e-06	7.373227e-07	1.436546e-06
258.4         	1.929246e-06	7.355725e-07	1.433428e-06
258.5         	1.925091e-06	7.338242e-07	1.430315e-06
258.6         	1.920962e-06	7.320771e-07	1.427210e-06
258.7         	1.916851e-06	7.303322e-07	1.424109e-06
258.8         	1.912744e-06	7.285892e-07	1.421011e-06
258.9         	1.908653e-06	7.268482e-07	1.417916e-06
259           	1.904577e-06	7.251083e-07	1.414827e-06
259.1         	1.900512e-06	7.233695e-07	1.411742e-06
259.2         	1.896458e-06	7.216322e-07	1.408662e-06
259.3         	1.892412e-06	7.198961e-07	1.405586e-06
259.4         	1.888378e-06	7.181623e-07	1.402516e-06
259.5         	1.884355e-06	7.164300e-07	1.399452e-06
259.6         	1.880346e-06	7.146983e-07	1.396393e-06
259.7         	1.876348e-06	7.129676e-07	1.393337e-06
259.8         	1.872319e-06	7.112374e-07	1.390285e-06
259.9         	1.868157e-06	7.095076e-07	1.387236e-06
260           	1.864200e-06	7.077779e-07	1.384190e-06
260.1         	1.860261e-06	7.060485e-07	1.381146e-06
260.2         	1.856336e-06	7.043193e-07	1.378106e-06
260.3         	1.854536e-06	7.025902e-07	1.375067e-06
260.4         	1.852943e-06	7.009229e-07	1.372082e-06
260.5         	1.846466e-06	6.993062e-07	1.369124e-06
260.6         	1.842183e-06	6.976174e-07	1.366096e-06
260.7         	1.838184e-06	6.959038e-07	1.363065e-06
260.8         	1.834311e-06	6.941796e-07	1.360038e-06
260.9         	1.830609e-06	6.924489e-07	1.357014e-06
261           	1.827153e-06	6.907189e-07	1.353994e-06
261.1         	1.824088e-06	6.889932e-07	1.350979e-06
261.2         	1.822673e-06	6.872718e-07	1.347983e-06
261.3         	1.822679e-06	6.855550e-07	1.345003e-06
261.4         	1.823052e-06	6.838387e-07	1.342029e-06
261.5         	1.808258e-06	6.821193e-07	1.339027e-06
261.6         	1.803360e-06	6.803967e-07	1.336046e-06
261.7         	1.800331e-06	6.786704e-07	1.333069e-06
261.8         	1.800858e-06	6.769595e-07	1.330105e-06
261.9         	1.795583e-06	6.753257e-07	1.327199e-06
262           	1.790724e-06	6.736693e-07	1.324259e-06
262.1         	1.786753e-06	6.719576e-07	1.321281e-06
262.2         	1.782964e-06	6.702228e-07	1.318299e-06
262.3         	1.779297e-06	6.684744e-07	1.315317e-06
262.4         	1.775728e-06	6.667199e-07	1.312336e-06
262.5         	1.772247e-06	6.649620e-07	1.309354e-06
262.6         	1.807457e-06	6.700770e-07	1.305454e-06
262.7         	1.975422e-06	6.577874e-07	1.302913e-06
262.8         	1.737480e-06	6.604409e-07	1.300697e-06
262.9         	1.786264e-06	6.651030e-07	1.296597e-06
263           	1.968989e-06	6.524547e-07	1.293996e-06
263.1         	1.726394e-06	6.551749e-07	1.291713e-06
263.2         	1.775959e-06	6.597468e-07	1.287650e-06
263.3         	1.954588e-06	6.470399e-07	1.284998e-06
263.4         	1.718849e-06	6.496067e-07	1.282740e-06
263.5         	1.766610e-06	6.541908e-07	1.278673e-06
263.6         	1.945028e-06	6.415828e-07	1.276033e-06
263.7         	1.582970e-06	6.535097e-07	1.272395e-06
263.8         	2.036553e-06	6.341237e-07	1.270883e-06
263.9         	1.566977e-06	6.487683e-07	1.266543e-06
264           	2.020583e-06	6.308614e-07	1.264815e-06
264.1         	1.564733e-06	6.452338e-07	1.260459e-06
264.2         	2.012203e-06	6.270543e-07	1.258697e-06
264.3         	1.562826e-06	6.412263e-07	1.254328e-06
264.4         	2.003553e-06	6.231120e-07	1.252486e-06
264.5         	1.561830e-06	6.370524e-07	1.248105e-06
264.6         	1.999548e-06	6.189945e-07	1.246186e-06
264.7         	1.563338e-06	6.327418e-07	1.241745e-06
264.8         	2.000197e-06	6.147046e-07	1.239742e-06
264.9         	1.572712e-06	6.282342e-07	1.235182e-06
265           	2.010117e-06	6.101237e-07	1.233032e-06
265.1         	1.601851e-06	6.233310e-07	1.228271e-06
265.2         	2.024789e-06	6.049997e-07	1.225823e-06
265.3         	1.705958e-06	6.176819e-07	1.220712e-06
265.4         	1.991541e-06	5.990484e-07	1.219505e-06
265.5         	1.526944e-06	6.141697e-07	1.216945e-06
265.6         	1.804614e-06	6.072284e-07	1.214710e-06
265.7         	1.899883e-06	6.057092e-07	1.212248e-06
265.8         	1.419130e-06	6.090091e-07	1.209891e-06
265.9         	1.767033e-06	6.031130e-07	1.207515e-06
266           	1.835469e-06	6.028834e-07	1.205232e-06
266.1         	1.806147e-06	6.031509e-07	1.202370e-06
266.2         	1.806485e-06	6.018904e-07	1.199459e-06
266.3         	2.135939e-06	5.999195e-07	1.196771e-06
266.4         	1.998720e-06	5.980262e-07	1.195832e-06
266.5         	1.984360e-06	5.995665e-07	1.194489e-06
266.6         	1.882784e-06	5.992676e-07	1.191438e-06
266.7         	1.908217e-06	5.986258e-07	1.189344e-06
266.8         	1.853350e-06	5.974652e-07	1.186707e-06
266.9         	1.855526e-06	5.962539e-07	1.184293e-06
267           	1.839470e-06	5.948285e-07	1.181624e-06
267.1         	1.848602e-06	5.931058e-07	1.178785e-06
267.2         	1.864652e-06	5.912539e-07	1.175810e-06
267.3         	1.789307e-06	5.891803e-07	1.172635e-06
267.4         	1.896781e-06	5.870161e-07	1.169981e-06
267.5         	1.812142e-06	5.855210e-07	1.168841e-06
267.6         	1.828853e-06	5.858988e-07	1.167617e-06
267.7         	1.891417e-06	5.863647e-07	1.165559e-06
267.8         	1.910748e-06	5.866608e-07	1.163688e-06
267.9         	1.380146e-06	5.898235e-07	1.162219e-06
268           	1.705918e-06	5.836288e-07	1.160285e-06
268.1         	1.775334e-06	5.838646e-07	1.158596e-06
268.2         	1.740615e-06	5.849468e-07	1.156271e-06
268.3         	1.729884e-06	5.844406e-07	1.153868e-06
268.4         	2.054210e-06	5.831945e-07	1.151819e-06
268.5         	1.916136e-06	5.817736e-07	1.151482e-06
268.6         	1.967914e-06	5.841671e-07	1.150355e-06
268.7         	1.855841e-06	5.844833e-07	1.148034e-06
268.8         	1.891801e-06	5.847838e-07	1.146478e-06
268.9         	1.809799e-06	5.844367e-07	1.144630e-06
269           	1.806946e-06	5.841192e-07	1.142957e-06
269.1         	1.775757e-06	5.835884e-07	1.141064e-06
269.2         	1.761004e-06	5.829672e-07	1.139153e-06
269.3         	1.748245e-06	5.823005e-07	1.137182e-06
269.4         	1.740043e-06	5.816221e-07	1.135199e-06
269.5         	1.735261e-06	5.809338e-07	1.133202e-06
269.6         	1.733315e-06	5.802375e-07	1.131194e-06
269.7         	1.733120e-06	5.795419e-07	1.129173e-06
269.8         	1.733241e-06	5.788546e-07	1.127142e-06
269.9         	1.733506e-06	5.781747e-07	1.125103e-06
270           	1.730476e-06	5.774903e-07	1.123057e-06
270.1         	1.723838e-06	5.767858e-07	1.121011e-06
270.2         	1.717278e-06	5.760463e-07	1.118954e-06
270.3         	1.710374e-06	5.752686e-07	1.116887e-06
270.4         	1.703815e-06	5.744561e-07	1.114808e-06
270.5         	1.697944e-06	5.736165e-07	1.112719e-06
270.6         	1.692857e-06	5.727573e-07	1.110621e-06
270.7         	1.688477e-06	5.718847e-07	1.108515e-06
270.8         	1.684639e-06	5.710029e-07	1.106406e-06
270.9         	1.681181e-06	5.701150e-07	1.104291e-06
271           	1.678122e-06	5.692215e-07	1.102172e-06
271.1         	1.675069e-06	5.683216e-07	1.100049e-06
271.2         	1.671804e-06	5.674136e-07	1.097922e-06
271.3         	1.668284e-06	5.664954e-07	1.095791e-06
271.4         	1.664553e-06	5.655651e-07	1.093656e-06
271.5         	1.660711e-06	5.646216e-07	1.091517e-06
271.6         	1.656880e-06	5.636649e-07	1.089373e-06
271.7         	1.653143e-06	5.626958e-07	1.087224e-06
271.8         	1.649562e-06	5.617155e-07	1.085072e-06
271.9         	1.646297e-06	5.607256e-07	1.082915e-06
272           	1.642954e-06	5.597274e-07	1.080757e-06
272.1         	1.639883e-06	5.587222e-07	1.078594e-06
272.2         	1.636938e-06	5.577107e-07	1.076429e-06
272.3         	1.634099e-06	5.566940e-07	1.074263e-06
272.4         	1.631352e-06	5.556715e-07	1.072095e-06
272.5         	1.628715e-06	5.546420e-07	1.069925e-06
272.6         	1.626232e-06	5.536059e-07	1.067754e-06
272.7         	1.623973e-06	5.525621e-07	1.065584e-06
272.8         	1.622043e-06	5.515096e-07	1.063414e-06
272.9         	1.617618e-06	5.504527e-07	1.061280e-06
273           	1.623478e-06	5.493136e-07	1.059044e-06
273.1         	1.623594e-06	5.482515e-07	1.056913e-06
273.2         	1.625004e-06	5.472307e-07	1.054751e-06
273.3         	1.630606e-06	5.461611e-07	1.052594e-06
273.4         	1.642841e-06	5.450503e-07	1.050487e-06
273.5         	1.592182e-06	5.438533e-07	1.048366e-06
273.6         	1.656126e-06	5.426834e-07	1.045896e-06
273.7         	1.593332e-06	5.413978e-07	1.043502e-06
273.8         	1.771907e-06	5.402408e-07	1.041284e-06
273.9         	1.584077e-06	5.388284e-07	1.038700e-06
274           	1.580858e-06	5.383199e-07	1.036816e-06
274.1         	1.581465e-06	5.374138e-07	1.034784e-06
274.2         	1.581521e-06	5.364295e-07	1.032797e-06
274.3         	1.578646e-06	5.354899e-07	1.030789e-06
274.4         	1.574622e-06	5.345541e-07	1.028756e-06
274.5         	1.570769e-06	5.335819e-07	1.026702e-06
274.6         	1.567039e-06	5.325753e-07	1.024632e-06
274.7         	1.563237e-06	5.315473e-07	1.022550e-06
274.8         	1.556773e-06	5.305076e-07	1.020490e-06
274.9         	1.559030e-06	5.293925e-07	1.018332e-06
275           	1.555444e-06	5.283457e-07	1.016265e-06
275.1         	1.548843e-06	5.273414e-07	1.014195e-06
275.2         	1.552322e-06	5.262280e-07	1.012026e-06
275.3         	1.549935e-06	5.251644e-07	1.009955e-06
275.4         	1.544980e-06	5.241420e-07	1.007881e-06
275.5         	1.546669e-06	5.230122e-07	1.005716e-06
275.6         	1.542385e-06	5.219305e-07	1.003680e-06
275.7         	1.547609e-06	5.208154e-07	1.001522e-06
275.8         	1.546623e-06	5.197427e-07	9.994968e-07
275.9         	1.558175e-06	5.186145e-07	9.973588e-07
276           	1.571558e-06	5.175177e-07	9.953632e-07
276.1         	1.561239e-06	5.163697e-07	9.933206e-07
276.2         	1.538796e-06	5.151302e-07	9.908496e-07
276.3         	1.509849e-06	5.138760e-07	9.885906e-07
276.4         	1.697626e-06	5.127029e-07	9.864519e-07
276.5         	1.489248e-06	5.113406e-07	9.840494e-07
276.6         	1.488948e-06	5.109300e-07	9.822372e-07
276.7         	1.499681e-06	5.098917e-07	9.801958e-07
276.8         	1.500842e-06	5.088609e-07	9.783012e-07
276.9         	1.497372e-06	5.079720e-07	9.763648e-07
277           	1.493960e-06	5.070716e-07	9.744089e-07
277.1         	1.493860e-06	5.061094e-07	9.724354e-07
277.2         	1.491772e-06	5.051090e-07	9.704430e-07
277.3         	1.477808e-06	5.040944e-07	9.684848e-07
277.4         	1.478938e-06	5.030158e-07	9.664264e-07
277.5         	1.474584e-06	5.019936e-07	9.644521e-07
277.6         	1.467563e-06	5.010113e-07	9.624718e-07
277.7         	1.469274e-06	4.999314e-07	9.604038e-07
277.8         	1.467825e-06	4.988971e-07	9.584291e-07
277.9         	1.469603e-06	4.979035e-07	9.564463e-07
278           	1.532924e-06	4.968129e-07	9.543585e-07
278.1         	1.557827e-06	4.956965e-07	9.522414e-07
278.2         	1.432313e-06	4.947523e-07	9.506592e-07
278.3         	1.442041e-06	4.938467e-07	9.484969e-07
278.4         	1.439295e-06	4.927104e-07	9.465047e-07
278.5         	1.441840e-06	4.915756e-07	9.444377e-07
278.6         	1.435396e-06	4.905565e-07	9.424897e-07
278.7         	1.436815e-06	4.895067e-07	9.404312e-07
278.8         	1.441316e-06	4.884845e-07	9.384628e-07
278.9         	1.435374e-06	4.874800e-07	9.364768e-07
279           	1.425410e-06	4.863977e-07	9.344764e-07
279.1         	1.424787e-06	4.852938e-07	9.324613e-07
279.2         	1.420240e-06	4.842976e-07	9.305025e-07
279.3         	1.414070e-06	4.833217e-07	9.285397e-07
279.4         	1.412321e-06	4.822413e-07	9.265254e-07
279.5         	1.413297e-06	4.811367e-07	9.245187e-07
279.6         	1.408419e-06	4.801459e-07	9.225755e-07
279.7         	1.401709e-06	4.791751e-07	9.206406e-07
279.8         	1.400102e-06	4.780970e-07	9.186560e-07
279.9         	1.400941e-06	4.769956e-07	9.166767e-07
280           	1.396613e-06	4.760046e-07	9.147553e-07
280.1         	1.391244e-06	4.750344e-07	9.128267e-07
280.2         	1.394192e-06	4.739626e-07	9.108474e-07
280.3         	1.415627e-06	4.728668e-07	9.088664e-07
280.4         	1.450850e-06	4.718726e-07	9.069132e-07
280.5         	1.418115e-06	4.708935e-07	9.049836e-07
280.6         	1.382361e-06	4.698552e-07	9.031444e-07
280.7         	1.379480e-06	4.687918e-07	9.011867e-07
280.8         	1.378286e-06	4.677901e-07	8.992629e-07
280.9         	1.383944e-06	4.668152e-07	8.973435e-07
